time,concentration,instrument errors,saturator temp,condensor temp,optics temp,cabinet temp,ambient pressure,orifice pressure,nozzle pressure,laser current,liquid level,aersol flow,inlet flow,serial number,corrected counts,uncorrected counts,ready status
2024-02-08 12:22:02.913104,5.04E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.884,37,FULL (3125),1000.0,1.0,70847377,125811,121260,NOTREADY
2024-02-08 12:22:03.918582,4.83E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3117),1000.0,1.0,70847377,121151,117175,NOTREADY
2024-02-08 12:22:04.918321,4.57E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.882,37,FULL (3113),1000.0,1.0,70847377,115110,111642,NOTREADY
2024-02-08 12:22:05.909369,4.65E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3108),1000.0,1.0,70847377,116796,113150,NOTREADY
2024-02-08 12:22:06.917976,4.70E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3104),1000.0,1.0,70847377,117892,114100,NOTREADY
2024-02-08 12:22:07.914954,4.75E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.882,37,FULL (3099),1000.0,1.0,70847377,118227,114424,NOTREADY
2024-02-08 12:22:08.920347,4.66E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3093),1000.0,1.0,70847377,117741,113958,NOTREADY
2024-02-08 12:22:09.916087,4.65E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.886,37,FULL (3090),1000.0,1.0,70847377,117709,113751,NOTREADY
2024-02-08 12:22:10.916400,4.72E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.882,37,FULL (3083),1000.0,1.0,70847377,118035,114241,NOTREADY
2024-02-08 12:22:11.911070,4.70E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3080),1000.0,1.0,70847377,119257,115396,NOTREADY
2024-02-08 12:22:12.923370,4.87E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.886,37,FULL (3076),1000.0,1.0,70847377,121507,117519,NOTREADY
2024-02-08 12:22:13.925141,4.94E+04,0080,39.0,22.0,40.4,27.0,98.6,82.5,1.884,37,FULL (3074),1000.0,1.0,70847377,123814,119687,NOTREADY
2024-02-08 12:22:14.919387,4.70E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3069),1000.0,1.0,70847377,119189,115328,NOTREADY
2024-02-08 12:22:15.912311,4.75E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (3067),1000.0,1.0,70847377,116833,113496,NOTREADY
2024-02-08 12:22:16.922103,4.91E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (3064),1000.0,1.0,70847377,121299,117321,NOTREADY
2024-02-08 12:22:17.920902,4.79E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.884,37,FULL (3062),1000.0,1.0,70847377,122519,118316,NOTREADY
2024-02-08 12:22:18.921524,4.84E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.886,37,FULL (3058),1000.0,1.0,70847377,121976,118221,NOTREADY
2024-02-08 12:22:19.922830,4.96E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (3056),1000.0,1.0,70847377,123765,119528,NOTREADY
2024-02-08 12:22:20.924779,5.01E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (3053),1000.0,1.0,70847377,124651,120933,NOTREADY
2024-02-08 12:22:21.915267,5.25E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (3052),1000.0,1.0,70847377,129870,125384,NOTREADY
2024-02-08 12:22:22.912854,5.16E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.886,37,FULL (3050),1000.0,1.0,70847377,129373,124915,NOTREADY
2024-02-08 12:22:23.909963,5.24E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.886,37,FULL (3047),1000.0,1.0,70847377,130799,126254,NOTREADY
2024-02-08 12:22:24.921271,5.20E+04,0080,39.0,22.0,40.1,27.0,98.5,82.4,1.886,37,FULL (3045),1000.0,1.0,70847377,131383,126552,NOTREADY
2024-02-08 12:22:25.917024,5.29E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.886,37,FULL (3043),1000.0,1.0,70847377,129669,125188,NOTREADY
2024-02-08 12:22:26.922600,5.39E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.886,37,FULL (3042),1000.0,1.0,70847377,132083,127456,NOTREADY
2024-02-08 12:22:27.914239,5.27E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.886,37,FULL (3040),1000.0,1.0,70847377,133552,128832,NOTREADY
2024-02-08 12:22:28.925716,5.29E+04,0080,39.0,22.0,40.0,27.0,98.5,82.4,1.886,37,FULL (3037),1000.0,1.0,70847377,131485,126892,NOTREADY
2024-02-08 12:22:29.911170,5.15E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.886,37,FULL (3037),1000.0,1.0,70847377,128863,124063,NOTREADY
2024-02-08 12:22:30.912209,5.14E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.886,37,FULL (3036),1000.0,1.0,70847377,128596,124177,NOTREADY
2024-02-08 12:22:31.918888,5.13E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.886,37,FULL (3034),1000.0,1.0,70847377,129478,124657,NOTREADY
2024-02-08 12:22:32.924493,5.15E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.886,37,FULL (3032),1000.0,1.0,70847377,127909,123440,NOTREADY
2024-02-08 12:22:33.909480,5.11E+04,0080,39.0,22.0,39.8,27.0,98.6,82.5,1.891,37,FULL (3031),1000.0,1.0,70847377,127453,123103,NOTREADY
2024-02-08 12:22:34.909519,5.22E+04,0080,39.0,22.0,39.8,27.0,98.6,82.5,1.889,37,FULL (3029),1000.0,1.0,70847377,128483,124237,NOTREADY
2024-02-08 12:22:35.911416,5.14E+04,0080,39.0,22.0,39.8,27.0,98.6,82.5,1.889,37,FULL (3028),1000.0,1.0,70847377,126525,121705,NOTREADY
2024-02-08 12:22:36.912733,4.85E+04,0080,39.0,22.0,39.7,27.0,98.6,82.5,1.889,37,FULL (3027),1000.0,1.0,70847377,122868,118717,NOTREADY
2024-02-08 12:22:37.923699,4.90E+04,0080,39.0,22.0,39.7,27.0,98.6,82.5,1.889,37,FULL (3026),1000.0,1.0,70847377,122646,118579,NOTREADY
2024-02-08 12:22:38.911877,5.03E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.886,37,FULL (3025),1000.0,1.0,70847377,124251,120092,NOTREADY
2024-02-08 12:22:39.922593,5.14E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.886,37,FULL (3025),1000.0,1.0,70847377,127483,123126,NOTREADY
2024-02-08 12:22:40.924703,5.16E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (3022),1000.0,1.0,70847377,127861,123548,NOTREADY
2024-02-08 12:22:41.923084,5.16E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.889,37,FULL (3019),1000.0,1.0,70847377,128151,123752,NOTREADY
2024-02-08 12:22:42.909907,5.02E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (3019),1000.0,1.0,70847377,125893,121241,NOTREADY
2024-02-08 12:22:43.922734,5.02E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.886,37,FULL (3018),1000.0,1.0,70847377,124399,120340,NOTREADY
2024-02-08 12:22:44.923925,5.11E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (3017),1000.0,1.0,70847377,125716,121460,NOTREADY
2024-02-08 12:22:45.923852,5.14E+04,0080,39.0,22.0,39.6,27.1,98.6,82.4,1.889,37,FULL (3017),1000.0,1.0,70847377,127155,122524,NOTREADY
2024-02-08 12:22:46.910568,5.08E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.889,37,FULL (3016),1000.0,1.0,70847377,126239,121951,NOTREADY
2024-02-08 12:22:47.911980,5.03E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.886,37,FULL (3014),1000.0,1.0,70847377,125866,121848,NOTREADY
2024-02-08 12:22:48.913528,5.02E+04,0080,39.0,22.0,39.7,27.1,98.6,82.4,1.889,37,FULL (3013),1000.0,1.0,70847377,126461,122208,NOTREADY
2024-02-08 12:22:49.914839,5.25E+04,0080,39.0,22.0,39.7,27.0,98.5,82.4,1.889,37,FULL (3012),1000.0,1.0,70847377,127714,123210,NOTREADY
2024-02-08 12:22:50.916929,5.11E+04,0080,39.0,22.0,39.7,27.1,98.6,82.4,1.886,37,FULL (3012),1000.0,1.0,70847377,125950,120929,NOTREADY
2024-02-08 12:22:51.918167,4.90E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.886,37,FULL (3010),1000.0,1.0,70847377,121887,117856,NOTREADY
2024-02-08 12:22:52.917576,4.97E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.884,37,FULL (3009),1000.0,1.0,70847377,123770,119572,NOTREADY
2024-02-08 12:22:53.918910,4.83E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.884,37,FULL (3009),1000.0,1.0,70847377,122183,117971,NOTREADY
2024-02-08 12:22:54.917373,4.93E+04,0080,39.0,22.0,39.7,27.1,98.6,82.5,1.884,37,FULL (3008),1000.0,1.0,70847377,121803,117952,NOTREADY
2024-02-08 12:22:55.918269,4.96E+04,0080,39.0,22.0,39.7,27.0,98.5,82.5,1.884,37,FULL (3007),1000.0,1.0,70847377,124028,119867,NOTREADY
2024-02-08 12:22:56.918368,5.10E+04,0080,39.0,22.0,39.7,27.0,98.5,82.5,1.884,37,FULL (3006),1000.0,1.0,70847377,125671,121604,NOTREADY
2024-02-08 12:22:57.919079,5.02E+04,0080,39.0,22.0,39.8,27.0,98.6,82.5,1.884,37,FULL (3006),1000.0,1.0,70847377,126945,122616,NOTREADY
2024-02-08 12:22:58.911625,5.05E+04,0080,39.0,22.0,39.8,27.0,98.6,82.5,1.886,37,FULL (3005),1000.0,1.0,70847377,126197,121909,NOTREADY
2024-02-08 12:22:59.909225,5.04E+04,0080,39.0,22.0,39.8,27.0,98.5,82.4,1.886,37,FULL (3004),1000.0,1.0,70847377,125969,121697,NOTREADY
2024-02-08 12:23:00.909887,4.90E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.884,37,FULL (3003),1000.0,1.0,70847377,125172,120941,NOTREADY
2024-02-08 12:23:01.910406,4.79E+04,0080,39.0,22.0,39.9,27.1,98.6,82.4,1.886,37,FULL (3002),1000.0,1.0,70847377,121471,117466,NOTREADY
2024-02-08 12:23:02.911450,4.86E+04,0080,39.0,22.0,39.9,27.1,98.6,82.4,1.884,37,FULL (3000),1000.0,1.0,70847377,122045,118237,NOTREADY
2024-02-08 12:23:03.912433,4.83E+04,0080,39.0,22.0,39.9,27.1,98.5,82.4,1.884,37,FULL (3000),1000.0,1.0,70847377,122028,117989,NOTREADY
2024-02-08 12:23:04.915327,4.88E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.884,37,FULL (2998),1000.0,1.0,70847377,122101,117655,NOTREADY
2024-02-08 12:23:05.911649,4.62E+04,0080,39.0,22.0,40.0,27.1,98.6,82.4,1.884,37,FULL (2998),1000.0,1.0,70847377,115837,112156,NOTREADY
2024-02-08 12:23:06.912384,4.77E+04,0080,39.0,22.0,40.0,27.1,98.6,82.4,1.884,37,FULL (2997),1000.0,1.0,70847377,118756,114910,NOTREADY
2024-02-08 12:23:07.924155,4.92E+04,0080,39.0,22.0,40.0,27.1,98.5,82.4,1.884,37,FULL (2997),1000.0,1.0,70847377,122756,118676,NOTREADY
2024-02-08 12:23:08.921051,4.84E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.882,37,FULL (2996),1000.0,1.0,70847377,119237,114829,NOTREADY
2024-02-08 12:23:09.913539,4.75E+04,0080,39.0,22.0,40.1,27.1,98.6,82.4,1.884,37,FULL (2997),1000.0,1.0,70847377,116039,112208,NOTREADY
2024-02-08 12:23:10.914867,4.83E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.882,37,FULL (2994),1000.0,1.0,70847377,118822,115604,NOTREADY
2024-02-08 12:23:11.914129,4.70E+04,0080,39.0,22.0,40.1,27.1,98.6,82.4,1.884,37,FULL (2996),1000.0,1.0,70847377,118023,114223,NOTREADY
2024-02-08 12:23:12.916480,4.75E+04,0080,39.0,22.0,40.2,27.1,98.6,82.4,1.884,37,FULL (2991),1000.0,1.0,70847377,118981,115121,NOTREADY
2024-02-08 12:23:13.921939,4.78E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (2991),1000.0,1.0,70847377,119875,116017,NOTREADY
2024-02-08 12:23:14.923054,4.76E+04,0080,39.0,22.0,40.2,27.1,98.6,82.4,1.882,37,FULL (2989),1000.0,1.0,70847377,119237,115366,NOTREADY
2024-02-08 12:23:15.913835,4.75E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.884,37,FULL (2989),1000.0,1.0,70847377,119585,115692,NOTREADY
2024-02-08 12:23:16.922826,4.72E+04,0080,39.0,22.0,40.2,27.0,98.5,82.4,1.882,37,FULL (2989),1000.0,1.0,70847377,118138,114330,NOTREADY
2024-02-08 12:23:17.918642,4.66E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.884,37,FULL (2989),1000.0,1.0,70847377,117357,113537,NOTREADY
2024-02-08 12:23:18.916553,4.81E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.884,37,FULL (2987),1000.0,1.0,70847377,119144,115537,NOTREADY
2024-02-08 12:23:19.924018,4.69E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.882,37,FULL (2987),1000.0,1.0,70847377,118757,114586,NOTREADY
2024-02-08 12:23:20.913431,4.69E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.882,37,FULL (2987),1000.0,1.0,70847377,117921,114323,NOTREADY
2024-02-08 12:23:21.911672,4.87E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.882,37,FULL (2986),1000.0,1.0,70847377,120274,116342,NOTREADY
2024-02-08 12:23:22.910363,4.73E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.882,37,FULL (2985),1000.0,1.0,70847377,117604,113823,NOTREADY
2024-02-08 12:23:23.917089,4.77E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.882,37,FULL (2985),1000.0,1.0,70847377,117489,114246,NOTREADY
2024-02-08 12:23:24.919415,4.75E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (2984),1000.0,1.0,70847377,118543,114714,NOTREADY
2024-02-08 12:23:25.920600,4.87E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.882,37,FULL (2982),1000.0,1.0,70847377,121148,117625,NOTREADY
2024-02-08 12:23:26.921742,5.08E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.884,37,FULL (2982),1000.0,1.0,70847377,126006,121739,NOTREADY
2024-02-08 12:23:27.924161,5.07E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.884,37,FULL (2981),1000.0,1.0,70847377,127268,122927,NOTREADY
2024-02-08 12:23:28.911094,4.95E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.884,37,FULL (2980),1000.0,1.0,70847377,123988,119846,NOTREADY
2024-02-08 12:23:29.912587,4.90E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.882,37,FULL (2980),1000.0,1.0,70847377,122615,118550,NOTREADY
2024-02-08 12:23:30.913224,4.95E+04,0080,39.0,22.0,40.4,27.0,98.5,82.4,1.884,37,FULL (2979),1000.0,1.0,70847377,122826,118751,NOTREADY
2024-02-08 12:23:31.915827,4.80E+04,0080,39.0,22.0,40.4,27.0,98.6,82.4,1.884,37,FULL (2978),1000.0,1.0,70847377,121922,117520,NOTREADY
2024-02-08 12:23:32.916940,4.75E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.884,37,FULL (2976),1000.0,1.0,70847377,120066,115861,NOTREADY
2024-02-08 12:23:33.918311,4.82E+04,0080,39.0,22.0,40.3,27.0,98.5,82.4,1.884,37,FULL (2976),1000.0,1.0,70847377,119609,115925,NOTREADY
2024-02-08 12:23:34.919449,4.84E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.886,37,FULL (2976),1000.0,1.0,70847377,120906,117118,NOTREADY
2024-02-08 12:23:35.921872,4.77E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.884,37,FULL (2976),1000.0,1.0,70847377,121627,117389,NOTREADY
2024-02-08 12:23:36.922802,4.68E+04,0080,39.0,22.0,40.3,27.0,98.6,82.4,1.884,37,FULL (2974),1000.0,1.0,70847377,116998,113042,NOTREADY
2024-02-08 12:23:37.924271,4.56E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.886,37,FULL (2974),1000.0,1.0,70847377,115931,112044,NOTREADY
2024-02-08 12:23:38.909249,4.58E+04,0080,39.0,22.0,40.2,27.0,98.5,82.4,1.886,37,FULL (2973),1000.0,1.0,70847377,114548,110946,NOTREADY
2024-02-08 12:23:39.911628,4.55E+04,0080,39.0,22.0,40.2,27.0,98.6,82.4,1.886,37,FULL (2973),1000.0,1.0,70847377,113339,109807,NOTREADY
2024-02-08 12:23:40.912663,4.57E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.884,37,FULL (2971),1000.0,1.0,70847377,114596,110994,NOTREADY
2024-02-08 12:23:41.915148,4.56E+04,0080,39.0,22.0,40.1,27.0,98.5,82.4,1.884,37,FULL (2970),1000.0,1.0,70847377,114518,110920,NOTREADY
2024-02-08 12:23:42.917388,4.58E+04,0080,39.0,22.0,40.1,27.0,98.6,82.4,1.884,37,FULL (2970),1000.0,1.0,70847377,114301,110715,NOTREADY
2024-02-08 12:23:43.919807,4.57E+04,0080,39.0,22.0,40.0,27.0,98.5,82.4,1.886,37,FULL (2969),1000.0,1.0,70847377,113338,110002,NOTREADY
2024-02-08 12:23:44.921017,4.52E+04,0080,39.0,22.0,40.0,27.0,98.5,82.4,1.889,37,FULL (2968),1000.0,1.0,70847377,113903,110118,NOTREADY
2024-02-08 12:23:45.922722,4.73E+04,0080,39.0,22.0,40.0,27.0,98.6,82.4,1.886,37,FULL (2968),1000.0,1.0,70847377,116299,112602,NOTREADY
2024-02-08 12:23:46.919182,4.74E+04,0080,39.0,22.0,39.9,27.0,98.5,82.4,1.886,37,FULL (2967),1000.0,1.0,70847377,118928,115082,NOTREADY
2024-02-08 12:23:47.919831,4.72E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.886,37,FULL (2966),1000.0,1.0,70847377,118382,114564,NOTREADY
2024-02-08 12:23:48.924415,4.67E+04,0080,39.0,22.0,39.9,27.0,98.6,82.4,1.886,37,FULL (2967),1000.0,1.0,70847377,117147,113039,NOTREADY
2024-02-08 12:23:49.916526,4.65E+04,0080,39.0,22.0,39.9,27.0,98.5,82.4,1.889,37,FULL (2966),1000.0,1.0,70847377,116789,113062,NOTREADY
2024-02-08 12:23:50.911377,4.80E+04,0080,39.0,22.0,39.8,27.0,98.5,82.4,1.889,37,FULL (2966),1000.0,1.0,70847377,119128,115269,NOTREADY
2024-02-08 12:23:51.912445,4.79E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.886,37,FULL (2965),1000.0,1.0,70847377,118794,114953,NOTREADY
2024-02-08 12:23:52.913996,5.04E+04,0080,39.0,22.0,39.8,27.0,98.5,82.4,1.886,37,FULL (2964),1000.0,1.0,70847377,124356,120974,NOTREADY
2024-02-08 12:23:53.914823,5.12E+04,0080,39.0,22.0,39.8,27.0,98.6,82.4,1.886,37,FULL (2964),1000.0,1.0,70847377,126543,122249,NOTREADY
2024-02-08 12:23:54.917410,4.90E+04,0080,39.0,22.0,39.7,27.0,98.5,82.4,1.889,37,FULL (2963),1000.0,1.0,70847377,123894,119457,NOTREADY
2024-02-08 12:23:55.918788,4.76E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2963),1000.0,1.0,70847377,120428,116484,NOTREADY
2024-02-08 12:23:56.921374,4.76E+04,0080,39.0,22.0,39.7,27.0,98.6,82.4,1.889,37,FULL (2960),1000.0,1.0,70847377,120046,116127,NOTREADY
2024-02-08 12:23:57.909139,4.77E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2962),1000.0,1.0,70847377,120743,116780,NOTREADY
2024-02-08 12:23:58.911640,4.81E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.889,37,FULL (2960),1000.0,1.0,70847377,120777,116815,NOTREADY
2024-02-08 12:23:59.912676,4.93E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.886,37,FULL (2958),1000.0,1.0,70847377,121059,117081,NOTREADY
2024-02-08 12:24:00.913763,4.87E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2957),1000.0,1.0,70847377,121246,117252,NOTREADY
2024-02-08 12:24:01.917248,4.88E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.886,37,FULL (2957),1000.0,1.0,70847377,121320,117322,NOTREADY
2024-02-08 12:24:02.918433,4.75E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2957),1000.0,1.0,70847377,119552,115577,NOTREADY
2024-02-08 12:24:03.919455,4.72E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2956),1000.0,1.0,70847377,118499,114467,NOTREADY
2024-02-08 12:24:04.920573,4.71E+04,0080,39.0,22.0,39.6,27.0,98.5,82.4,1.884,37,FULL (2955),1000.0,1.0,70847377,117456,113388,NOTREADY
2024-02-08 12:24:05.922544,4.72E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.884,37,FULL (2956),1000.0,1.0,70847377,116557,113067,NOTREADY
2024-02-08 12:24:06.923886,4.67E+04,0080,39.0,22.0,39.6,27.0,98.6,82.4,1.886,37,FULL (2953),1000.0,1.0,70847377,116327,112554,NOTREADY
2024-02-08 12:24:07.924999,4.79E+04,0080,39.0,22.0,39.7,27.0,98.5,82.4,1.884,37,FULL (2953),1000.0,1.0,70847377,117502,113802,NOTREADY
2024-02-08 12:24:08.910048,4.76E+04,0080,39.0,22.0,39.7,27.0,98.6,82.2,1.884,37,FULL (2953),1000.0,1.0,70847377,117801,114004,NOTREADY
2024-02-08 12:24:09.912000,4.53E+04,0080,39.0,22.0,39.7,27.0,98.6,82.1,1.884,37,FULL (2952),1000.0,1.0,70847377,115228,111580,NOTREADY
2024-02-08 12:24:10.913015,4.91E+04,0080,39.0,22.0,39.7,27.0,98.6,82.0,1.884,37,FULL (2951),1000.0,1.0,70847377,122580,118508,NOTREADY
2024-02-08 12:24:11.915693,4.89E+04,0080,39.0,22.0,39.7,27.0,98.6,81.8,1.886,37,FULL (2950),1000.0,1.0,70847377,123113,119009,NOTREADY
2024-02-08 12:24:12.918342,4.87E+04,0080,39.0,22.0,39.8,27.0,98.6,81.8,1.886,37,FULL (2953),1000.0,1.0,70847377,121279,117277,NOTREADY
2024-02-08 12:24:13.920979,4.96E+04,0080,39.0,22.0,39.8,27.0,98.6,81.7,1.884,37,FULL (2952),1000.0,1.0,70847377,122207,118192,NOTREADY
2024-02-08 12:24:14.922019,4.84E+04,0080,39.0,22.0,39.8,27.0,98.5,81.6,1.884,37,FULL (2952),1000.0,1.0,70847377,121561,117548,NOTREADY
2024-02-08 12:24:15.923170,4.78E+04,0080,39.0,22.0,39.8,27.0,98.5,81.5,1.884,37,FULL (2950),1000.0,1.0,70847377,120457,116507,NOTREADY
2024-02-08 12:24:16.909613,4.83E+04,0080,39.0,22.0,39.9,27.0,98.6,81.5,1.884,37,FULL (2949),1000.0,1.0,70847377,119077,115208,NOTREADY
2024-02-08 12:24:17.920090,4.69E+04,0080,39.0,22.0,39.9,27.0,98.5,81.4,1.884,37,FULL (2948),1000.0,1.0,70847377,117773,113975,NOTREADY
2024-02-08 12:24:18.922104,4.96E+04,0080,39.0,22.0,39.9,27.0,98.6,81.3,1.884,37,FULL (2947),1000.0,1.0,70847377,122341,118281,NOTREADY
2024-02-08 12:24:19.922917,4.84E+04,0080,39.0,22.0,39.9,27.0,98.6,81.2,1.882,37,FULL (2948),1000.0,1.0,70847377,122295,118488,NOTREADY
2024-02-08 12:24:20.924596,4.99E+04,0080,39.0,22.0,40.0,27.0,98.5,81.1,1.882,37,FULL (2946),1000.0,1.0,70847377,124496,120306,NOTREADY
2024-02-08 12:24:21.911193,4.89E+04,0080,39.0,22.0,40.0,27.0,98.5,81.0,1.882,37,FULL (2946),1000.0,1.0,70847377,123477,119347,NOTREADY
2024-02-08 12:24:22.912288,4.89E+04,0080,39.0,22.0,40.0,27.0,98.5,80.9,1.884,37,FULL (2944),1000.0,1.0,70847377,120843,116868,NOTREADY
2024-02-08 12:24:23.914778,4.97E+04,0080,39.0,22.0,40.0,27.0,98.6,80.9,1.884,37,FULL (2945),1000.0,1.0,70847377,121975,117894,NOTREADY
2024-02-08 12:24:24.916794,4.99E+04,0080,39.0,22.0,40.0,27.0,98.6,80.8,1.882,37,FULL (2945),1000.0,1.0,70847377,121867,117881,NOTREADY
2024-02-08 12:24:25.917830,4.86E+04,0080,39.0,22.0,40.1,27.0,98.6,80.7,1.882,37,FULL (2944),1000.0,1.0,70847377,121442,117429,NOTREADY
2024-02-08 12:24:26.920356,4.88E+04,0080,39.0,22.0,40.1,27.0,98.6,80.6,1.882,37,FULL (2943),1000.0,1.0,70847377,121810,117777,NOTREADY
2024-02-08 12:24:27.922676,4.71E+04,0080,39.0,22.0,40.1,27.0,98.6,80.6,1.882,37,FULL (2943),1000.0,1.0,70847377,118905,114862,NOTREADY
2024-02-08 12:24:28.925422,4.61E+04,0080,39.0,22.0,40.1,27.0,98.5,80.5,1.882,37,FULL (2942),1000.0,1.0,70847377,114551,110377,NOTREADY
2024-02-08 12:24:29.910591,4.57E+04,0080,39.0,22.0,40.1,27.0,98.6,80.3,1.882,37,FULL (2941),1000.0,1.0,70847377,114179,110587,NOTREADY
2024-02-08 12:24:30.911783,4.67E+04,0080,39.0,22.0,40.1,27.0,98.6,80.3,1.882,37,FULL (2940),1000.0,1.0,70847377,117400,113626,NOTREADY
2024-02-08 12:24:31.914489,4.73E+04,0080,39.0,22.0,40.1,27.0,98.5,80.2,1.882,37,FULL (2940),1000.0,1.0,70847377,117249,113486,NOTREADY
2024-02-08 12:24:32.915841,4.62E+04,0080,39.0,22.0,40.2,27.0,98.5,80.1,1.882,37,FULL (2939),1000.0,1.0,70847377,117190,113426,NOTREADY
2024-02-08 12:24:33.917100,4.55E+04,0080,39.0,22.0,40.2,27.0,98.5,80.0,1.882,37,FULL (2938),1000.0,1.0,70847377,114511,110479,NOTREADY
2024-02-08 12:24:34.918705,4.46E+04,0080,39.0,22.0,40.2,27.0,98.5,80.0,1.882,37,FULL (2937),1000.0,1.0,70847377,112484,108946,NOTREADY
2024-02-08 12:24:35.920703,4.55E+04,0080,39.0,22.0,40.2,27.0,98.6,79.9,1.882,37,FULL (2936),1000.0,1.0,70847377,113432,109887,NOTREADY
2024-02-08 12:24:36.923158,4.60E+04,0080,39.0,22.0,40.2,27.0,98.5,79.8,1.880,37,FULL (2936),1000.0,1.0,70847377,113573,109895,NOTREADY
2024-02-08 12:24:37.924187,4.50E+04,0080,39.0,22.0,40.3,27.0,98.6,79.8,1.882,37,FULL (2936),1000.0,1.0,70847377,113150,109616,NOTREADY
